date,value,_value
1952-12-01,,445
1953-12-01,11.235955056179774,495
1954-12-01,4.444444444444445,517
1955-12-01,1.9342359767891684,527
1956-12-01,14.041745730550284,601
1957-12-01,3.826955074875208,624
1958-12-01,-14.102564102564102,536
1959-12-01,-4.477611940298507,512
1960-12-01,-0.1953125,511
1961-12-01,-0.19569471624266144,510
1962-12-01,8.03921568627451,551
1963-12-01,4.537205081669692,576
1964-12-01,1.7361111111111112,586
1965-12-01,0.6825938566552902,590
1966-12-01,-1.1864406779661016,583
1967-12-01,0.6861063464837049,587
1968-12-01,-1.7035775127768313,577
1969-12-01,-0.34662045060658575,575
1970-12-01,-2.4347826086956523,561
1971-12-01,-0.17825311942959002,560
1972-12-01,5,588
1973-12-01,-0.17006802721088435,587
1974-12-01,-0.5110732538330494,584
1975-12-01,-0.684931506849315,580
1976-12-01,-0.8620689655172413,575
1977-12-01,0.17391304347826086,576
1978-12-01,6.770833333333333,615
1979-12-01,8.617886178861788,668
1980-12-01,14.071856287425149,762
1981-12-01,1.3123359580052494,772
1982-12-01,3.3678756476683938,798
1983-12-01,3.508771929824561,826
1984-12-01,17.91767554479419,974
1985-12-01,17.864476386036962,1148
1986-12-01,15.766550522648085,1329
1987-12-01,9.781790820165538,1459
1988-12-01,19.739547635366687,1747
1989-12-01,10.761305094447625,1935
1990-12-01,10.594315245478036,2140
1991-12-01,9.345794392523365,2340
1992-12-01,15.854700854700853,2711
1993-12-01,24.34526005164146,3371
1994-12-01,34.618807475526545,4538
1995-12-01,17.849272807404144,5348
1996-12-01,11.81750186985789,5980
1997-12-01,7.759197324414716,6444
1998-12-01,15.549348230912477,7446
1999-12-01,11.724415793714746,8319
2000-12-01,12.188965019834114,9333
2001-12-01,16.082717239901427,10834
2002-12-01,14.205279675096918,12373
2003-12-01,12.899054392629111,13969
2004-12-01,13.966640418068579,15920
2005-12-01,14.321608040201006,18200
2006-12-01,14.593406593406593,20856
2007-12-01,18.531837360951283,24721
2008-12-01,16.896565672909674,28898
2009-12-01,11.578655962350336,32244
2010-12-01,13.320307654137203,36539
2011-12-01,14.395577328334108,41799
2012-12-01,11.890236608531305,46769
2013-12-01,10.079326049306164,51483
2014-12-01,9.473029932210633,56360
2015-12-01,10.058552164655785,62029
