date,value
2009-12-01,85.95772887
2010-03-01,40.2
2010-06-01,49.5
2010-09-01,50.3
2010-12-01,65.17888662
2011-03-01,38.5
2011-06-01,47.3
2011-09-01,46
2011-12-01,45.35317868
2012-03-01,30
2012-06-01,51.2
2012-09-01,50.5
2012-12-01,41.84771524
2013-03-01,30.3
2013-06-01,53.9
2013-09-01,55.8
2013-12-01,54.20444575
2014-03-01,42.5
2014-06-01,48.5
2014-09-01,41.3
2014-12-01,47.3
2015-03-01,17.4
2015-06-01,37.6
2015-09-01,43.4
2015-12-01,36.1
