date,value,_value
1995-12-01,,60259.4
1996-01-01,,3479.2
1996-02-01,,3479.2
1996-03-01,,5032.4
1996-04-01,,14164.2
1996-05-01,,11564.5
1996-06-01,,15864.7
1996-07-01,,19508.5
1996-08-01,,23626.5
1996-09-01,,27148.8
1996-10-01,,30989.2
1996-11-01,,36302.5
1996-12-01,26.422267729184163,76181.3
1997-01-01,-21.065187399402152,2746.3
1997-02-01,-21.065187399402152,2746.3
1997-03-01,9.081154121294016,5489.4
1997-04-01,-36.315499639937315,9020.4
1997-05-01,8.026287344891701,12492.7
1997-06-01,8.083985199846198,17147.2
1997-07-01,12.113181433734006,21871.6
1997-08-01,10.204643091443929,26037.5
1997-09-01,11.742692126355493,30336.8
1997-10-01,13.280110490106223,35104.6
1997-11-01,11.042490186626257,40311.2
1997-12-01,3.856326946376608,79119.1
1998-01-01,37.639733459563764,3780
1998-02-01,37.639733459563764,3780
1998-03-01,40.634677742558395,7720
1998-04-01,39.90510398651945,12620
1998-05-01,45.36489309756897,18160
1998-06-01,53.37781095455817,26300
1998-07-01,51.38352932570092,33110
1998-08-01,52.011521843494954,39580
1998-09-01,51.69694892012342,46020
1998-10-01,51.68952217088359,53250
1998-11-01,49.834289229792226,60400
1998-12-01,34.758863536112,106620
1999-01-01,9.801587301587302,4150.5
1999-02-01,9.801587301587302,4150.5
1999-03-01,24.174870466321234,9586.3
1999-04-01,21.563391442155304,15341.3
1999-05-01,15.333700440528627,20944.6
1999-06-01,10.384410646387828,29031.1
1999-07-01,7.69314406523708,35657.2
1999-08-01,6.853461344113184,42292.6
1999-09-01,9.006953498478921,50165
1999-10-01,12.072676056338024,59678.7
1999-11-01,15.40496688741723,69704.6
1999-12-01,25.497842806227716,133805.8
2000-01-01,53.258643536923266,6361
2000-02-01,53.258643536923266,6361
2000-03-01,45.160280817416535,13915.5
2000-04-01,40.400748306857956,21539.3
2000-05-01,41.235927160222694,29581.3
2000-06-01,40.30401879363856,40731.8
2000-07-01,40.640039038398996,50148.3
2000-08-01,42.03146649768519,60068.8
2000-09-01,41.308282667198256,70887.3
2000-10-01,38.2201690050219,82488
2000-11-01,37.05350866370368,95532.6
2000-12-01,26.931269048127966,169841.4
2001-01-01,38.022323534035536,8779.6
2001-02-01,38.022323534035536,8779.6
2001-03-01,31.416046854227304,18287.2
2001-04-01,30.03115235871175,28007.8
2001-05-01,28.29219811164486,37950.5
2001-06-01,25.861611811901252,51265.7
2001-07-01,26.929327614295996,63652.9
2001-08-01,26.5856817515915,76038.5
2001-09-01,26.641443530787594,89772.7
2001-10-01,23.277810105712337,101689.4
2001-11-01,21.608225883101678,116175.5
2001-12-01,22.344964184233056,207792.4
2002-01-01,5.215499567178455,9237.5
2002-02-01,5.215499567178455,9237.5
2002-03-01,17.714029485104323,21526.6
2002-04-01,20.665314662344052,33795.7
2002-05-01,20.277730201183118,45646
2002-06-01,22.49613289197261,62798.5
2002-07-01,20.80675036015641,76897
2002-08-01,22.308698882802787,93001.7
2002-09-01,23.96964778824743,111290.9
2002-10-01,27.603270350695357,129759
2002-11-01,29.79810717405994,150793.6
2002-12-01,20.164596972747802,249692.9
2003-01-01,68.91799729364004,15603.8
2003-02-01,68.91799729364004,15603.8
2003-03-01,45.18874322930701,31254.2
2003-04-01,37.07394727731636,46325.1
2003-05-01,38.74512553126232,63331.6
2003-06-01,38.09804374308304,86723.5
2003-07-01,38.58967189877369,106571.3
2003-08-01,35.78999093564957,126287
2003-09-01,36.48231796130681,151892.4
2003-10-01,34.46381368537057,174478.9
2003-11-01,32.30137088046177,199502
2003-12-01,29.147604917881136,322472.4
2004-01-01,42.36980735461874,22215.1
2004-02-01,42.36980735461874,22215.1
2004-03-01,36.65875306358824,42711.6
2004-04-01,33.851842737522425,62007
2004-05-01,31.215538530528196,83100.9
2004-06-01,26.953824511233982,110098.8
2004-07-01,25.986834166421914,134265.807
2004-08-01,23.49620705219064,155959.655
2004-09-01,19.833314899231304,182017.698
2004-10-01,18.53371553809659,206816.323
2004-11-01,18.923645878236808,237255.052
2004-12-01,18.55787192950465,382316.415
2005-01-01,16.877911870754577,25964.545
2005-02-01,16.877911870754577,25964.545
2005-03-01,21.10691006658613,51726.699
2005-04-01,17.112719531665785,72618.084
2005-05-01,14.136287332628184,94848.282
2005-06-01,13.864542574487634,125363.495
2005-07-01,23.091022720326702,165269.155
2005-08-01,100.06757516871912,312024.7
2005-09-01,90.78144807654913,347256
2005-10-01,90.27603541718514,393521.9
2005-11-01,82.87589509369015,433882.3
2005-12-01,45.87168589138399,557691.4
2006-01-01,105.81486792855412,53438.894
2006-02-01,105.81486792855412,53438.894
2006-03-01,82.85930830420862,94587.084
2006-04-01,86.74234230691079,135608.711
2006-05-01,91.22080250225302,181369.646
2006-06-01,83.27999709963414,229766.21
2006-07-01,65.23335706532775,273079.773
2006-08-01,0.5836605243110494,313845.865
2006-09-01,3.3340480798027885,358833.682
2006-10-01,3.629993654736864,407806.72
2006-11-01,6.282126281712802,461139.334
2006-12-01,8.712695049627804,606281.351
2007-01-01,0.5161147234821081,53714.7
2007-02-01,0.5161147234821081,53714.7
2007-03-01,12.07419926382338,106007.717
2007-04-01,16.25476404683176,157651.587
2007-05-01,16.601626382399175,211479.957
2007-06-01,21.445833571437685,279041.489
2007-07-01,25.00832421594257,341372.448
2007-08-01,29.276231821630027,405728.108
2007-09-01,32.01022110293426,473697.137
2007-10-01,31.348901509028597,535649.647
2007-11-01,30.452731017736173,601568.855
2007-12-01,25.672181693083285,761927.001
