date,value,_value
2006-02-28,41.336000000000006,4.734
2006-03-31,41.066,3.978
2006-04-30,52.56300000000001,2.969
2006-05-31,48.136,7.757
2006-06-30,42.969,6.589
2006-07-31,40.785,-5.269
2006-08-31,40.073,5.812
2006-09-30,41.013,6.208
2006-10-31,39.04899999999999,-2.389
2006-11-30,37.537000000000006,10.802
2006-12-31,35.915,5.146
2007-01-31,36.477000000000004,-9.86
2007-02-28,33.98900000000001,2.246
2007-03-31,36.609,6.598
2007-04-30,34.889,1.249
2007-05-31,35.272999999999996,8.141
2007-06-30,35.375,6.691
2007-07-31,35.333,-5.311
2007-08-31,37.702,8.181
2007-09-30,36.596000000000004,5.102
2007-10-31,39.016,0.031
2007-11-30,38.826,10.612
2007-12-31,40.11,6.43
2008-01-31,36.961000000000006,-13.009
2008-02-29,39.732,5.017
2008-03-31,40.458,7.324
2008-04-30,42.88999999999999,3.681
2008-05-31,45.06999999999999,10.321
2008-06-30,47.25900000000001,8.88
2008-07-31,48.816,-3.754
2008-08-31,51.22200000000001,10.587
2008-09-30,56.849000000000004,10.729
2008-10-31,60.38300000000001,3.565
2008-11-30,66.64699999999999,16.876
2008-12-31,75.731,15.514
2009-01-31,89.357,0.617
2009-02-28,96.069,11.729
2009-03-31,103.98499999999999,15.24
2009-04-30,108.64699999999999,8.343
2009-05-31,114.032,15.706
2009-06-30,123.501,18.349
2009-07-31,133.196,5.941
2009-08-31,137.02100000000002,14.412
2009-09-30,141.024,14.732
2009-10-31,147.665,10.206
2009-11-30,148.91500000000002,18.126
2009-12-31,154.257,20.856
2010-01-31,156.097,2.457
2010-02-28,155.169,10.801
2010-03-31,154.86,14.931
2010-04-30,153.971,7.454
2010-05-31,154.80100000000002,16.536
2010-06-30,151.185,14.733
2010-07-31,149.19799999999998,3.954
2010-08-31,148.461,13.675
2010-09-30,148.014,14.285
2010-10-31,145.95,8.142
2010-11-30,147.33399999999997,19.51
2010-12-31,144.043,17.565
2011-01-31,136.63,-4.956
2011-02-28,136.827,10.998
2011-03-31,136.78,14.884
2011-04-30,139.1,9.774
2011-05-31,135.025,12.461
2011-06-30,133.47,13.178
2011-07-31,128.633,-0.883
2011-08-31,126.587,11.629
2011-09-30,125.093,12.791
2011-10-31,124.02699999999999,7.076
2011-11-30,119.839,15.322
2011-12-31,116.37699999999998,14.103
2012-01-31,114.85399999999998,-6.479
2012-02-29,115.39099999999998,11.535
2012-03-31,115.46399999999997,14.957
2012-04-30,125.646,19.956
2012-05-31,128.993,15.808
2012-06-30,127.77400000000003,11.959
2012-07-31,127.906,-0.751
2012-08-31,128.858,12.581
2012-09-30,128.25,12.183
2012-10-31,128.64600000000002,7.472
2012-11-30,129.436,16.112
2012-12-31,129.533,14.2
2013-01-31,129.863,-6.149
2013-02-28,127.18499999999997,8.857
2013-03-31,123.35399999999998,11.126
2013-04-30,112.85,9.452
2013-05-31,109.224,12.182
2013-06-30,108.49,11.225
2013-07-31,109.792,0.551
2013-08-31,108.383,11.172
2013-09-30,106.73999999999998,10.54
2013-10-31,107.33399999999997,8.066
2013-11-30,107.159,15.937
2013-12-31,104.24800000000002,11.289
2014-01-31,104.91799999999999,-5.479
2014-02-28,106.89599999999999,10.835
2014-03-31,104.01100000000001,8.241
2014-04-30,104.21800000000002,9.659
2014-05-31,104.863,12.827
2014-06-30,104.259,10.621
2014-07-31,104.599,0.891
2014-08-31,104.59400000000001,11.167
2014-09-30,105.455,11.401
2014-10-31,105.018,7.629
2014-11-30,102.572,13.491
2014-12-31,103.629,12.346
2015-01-31,99.44200000000001,-9.666
2015-02-28,96.63500000000002,8.028
2015-03-31,96.27500000000002,7.881
2015-04-30,94.22,7.604
2015-05-31,91.489,10.096
2015-06-30,90.74400000000001,9.876
2015-07-31,89.02600000000001,-0.827
2015-08-31,89.263,11.404
2015-09-30,87.112,9.25
2015-10-31,86.07300000000001,6.59
2015-11-30,85.81700000000001,13.235
2015-12-31,80.693,7.222
2016-01-31,77.77499999999999,-12.584
2016-02-29,76.625,6.878
2016-03-31,75.406,6.662
2016-04-30,75.331,7.529
2016-05-31,74.773,9.538
2016-06-30,72.733,7.836
2016-07-31,71.31400000000001,-2.246
2016-08-31,70.07399999999998,10.164
2016-09-30,70.12299999999999,9.299
2016-10-31,68.294,4.761
2016-11-30,67.706,12.647
