date,value,_value
1998-01-31,,353139
1998-02-28,,524809
1998-03-31,,849318
1998-04-30,,412788
1998-05-31,,397123
1998-06-30,,508771
1998-07-31,,559957
1998-08-31,,329088
1998-09-30,,551844
1998-10-31,,458925
1998-11-30,,496223
1998-12-31,,444675
1999-01-31,3.2542426636536885,364631
1999-02-28,-1.1497516239241323,518775
1999-03-31,-2.111694324151849,831383
1999-04-30,0.6034574648487844,415279
1999-05-31,0.030469149356748413,397244
1999-06-30,0.5534906667243219,511587
1999-07-31,-3.7506451388231596,538955
1999-08-31,8.094491443018281,355726
1999-09-30,2.194823174665304,563956
1999-10-31,-4.448003486408455,438512
1999-11-30,-1.1724567382003657,490405
1999-12-31,-0.589869005453421,442052
2000-01-31,2.5189849464252903,373816
2000-02-29,2.818370199026553,533396
2000-03-31,-0.35507100818756215,828431
2000-04-30,-1.3051466604379225,409859
2000-05-31,5.597063769370966,419478
2000-06-30,6.428232148197667,544473
2000-07-31,-1.1099256895288103,532973
2000-08-31,1.982143559930958,362777
2000-09-30,-2.2565590223350758,551230
2000-10-31,2.9333290765132998,451375
2000-11-30,1.7477391135897882,498976
2000-12-31,4.792875046374634,463239
2001-01-31,0.9135510518543882,377231
2001-02-28,0.5646836496711637,536408
2001-03-31,0.4624404446477739,832262
2001-04-30,-0.020250866761496025,409776
2001-05-31,0.20453992819647274,420336
2001-06-30,-1.907899932595372,534085
2001-07-31,3.271085026821246,550407
2001-08-31,1.565975792291132,368458
2001-09-30,-3.954066360684288,529434
2001-10-31,-3.0562171143727497,437580
2001-11-30,-4.89462419034182,474553
2001-12-31,-4.57733480989295,442035
2002-01-31,-2.1517319626435794,369114
2002-02-28,-3.619446391552698,516993
2002-03-31,-7.24183009677241,771991
2002-04-30,-1.5515793994767875,403418
2002-05-31,0.22553385862738382,421284
2002-06-30,-6.031811415785877,501870
2002-07-31,-4.164191225765661,527487
2002-08-31,-0.6293797393461398,366139
2002-09-30,6.514315287646808,563923
2002-10-31,1.3060468942821883,443295
2002-11-30,1.3650740802397203,481031
2002-12-31,-2.6690194215390184,430237
2003-01-31,2.973607069902523,380090
2003-02-28,1.7601785710831672,526093
2003-03-31,6.652150089832654,823345
2003-04-30,-5.981389030732392,379288
2003-05-31,-0.37789234815468903,419692
2003-06-30,-0.8900711339589933,497403
2003-07-31,-0.4657934697916726,525030
2003-08-31,-3.083801507077913,354848
2003-09-30,1.4580004716956039,572145
2003-10-31,3.9292119243393224,460713
2003-11-30,-4.86704599079893,457619
2003-12-31,1.2941704223486126,435805
2004-01-31,6.347180930832172,404215
2004-02-29,1.7384758968471354,535239
2004-03-31,3.061292653747821,848550
2004-04-30,-0.5478686380797705,377210
2004-05-31,-5.748024741953623,395568
2004-06-30,-3.166446523241717,481653
2004-07-31,-0.3298859112812601,523298
2004-08-31,2.211651185859861,362696
2004-09-30,-1.5174475001966286,563463
2004-10-31,-7.53549389750235,425996
2004-11-30,6.189646845957008,485944
2004-12-31,3.153933525315221,449550
2005-01-31,-3.0327919547765423,391956
2005-02-28,-1.105113790288077,529324
2005-03-31,-1.7071474868893994,834064
2005-04-30,7.375997454998543,405033
2005-05-31,7.4515633216033645,425044
2005-06-30,7.430660662344053,517443
2005-07-31,-1.1752385829871317,517148
2005-08-31,0.9732668681209607,366226
2005-09-30,0.6326946046146775,567028
2005-10-31,0.34953379843942195,427485
2005-11-30,-4.6497127240998966,463349
2005-12-31,-9.249916583249917,407967
2006-01-31,0.7373276592270561,394846
2006-02-28,1.030370812583597,534778
2006-03-31,0.1359607895796965,835198
2006-04-30,-3.227885135285273,391959
2006-05-31,-4.881612256613433,404295
2006-06-30,-1.4534934282616636,509922
2006-07-31,-5.186909743439016,490324
2006-08-31,-1.9569883077662429,359059
2006-09-30,-3.5386259585064583,546963
2006-10-31,-3.68574335941612,411729
2006-11-30,-2.313590835417795,452629
2006-12-31,-0.039954211982831944,407804
2007-01-31,-5.954979916220501,371333
2007-02-28,-5.546600645501497,505116
2007-03-31,-8.116159281990617,767412
2007-04-30,-8.741985768919708,357694
2007-05-31,-6.306286251375852,378799
2007-06-30,-9.365746133722412,462164
2007-07-31,-10.479601243259559,438940
2007-08-31,-3.273556713520619,347305
2007-09-30,-8.623618050946773,499795
2007-10-31,-1.3392304161232267,406215
2007-11-30,-0.3408972911589845,451086
2007-12-31,-9.81231179684358,367789
2008-01-31,1.4272903297040662,376633
2008-02-29,-0.494737842396598,502617
2008-03-31,-4.799117032311197,730583
2008-04-30,3.1124368873953716,368827
2008-05-31,-4.825778315148667,360519
2008-06-30,-3.283466475104076,446989
2008-07-31,3.5660910374994303,454593
2008-08-31,-10.715077525517916,310091
2008-09-30,-4.5974849688372235,476817
2008-10-31,-6.610046403997883,379364
2008-11-30,-18.223354304944067,368883
2008-12-31,-16.71338729543298,306319
2009-01-31,-19.89496406315963,301702
2009-02-28,-24.279918904454085,380582
2009-03-31,-25.25243538379623,546093
2009-04-30,-22.989911259208245,284034
2009-05-31,-18.993728485877305,292043
2009-06-30,-14.475747725335522,382284
2009-07-31,-5.199156168264799,430958
2009-08-31,-0.49662840907991523,308551
2009-09-30,0.2099337901123492,477818
2009-10-31,4.397623390727639,396047
2009-11-30,18.3394192738619,436534
2009-12-31,21.640838472311543,372609
2010-01-31,21.533168490762407,366668
2010-02-28,20.400859735878207,458224
2010-03-31,23.512478643747496,674493
2010-04-30,24.09253821725568,352465
2010-05-31,21.950192266207374,356147
2010-06-30,17.403814964790573,448816
2010-07-31,12.912163134226537,486604
2010-08-31,37.73573898642364,424985
