date,value,_value
2005-06-30,0.04364,6.62
2005-07-31,0.04392,-2.23
2005-08-31,0.04233,5.59
2005-09-30,0.04245,5.5
2005-10-31,0.043890000000000005,-0.77
2005-11-30,0.04524,11.33
2005-12-31,0.04635,8.25
2006-01-31,0.04402,-10.87
2006-02-28,0.04319,1.86
2006-03-31,0.04166,7.43
2006-04-30,0.044050000000000006,2.25
2006-05-31,0.0429,7.94
2006-06-30,0.04355,7.27
2006-07-31,0.03936,-6.42
2006-08-31,0.040479999999999995,6.71
2006-09-30,0.04157000000000001,6.59
2006-10-31,0.03934,-3
2006-11-30,0.03757,9.56
2006-12-31,0.03645,7.13
2007-01-31,0.036899999999999995,-10.42
2007-02-28,0.03565,0.61
2007-03-31,0.03711,8.89
2007-04-30,0.035089999999999996,0.23
2007-05-31,0.03603,8.88
2007-06-30,0.0359,7.14
2007-07-31,0.036340000000000004,-5.98
2007-08-31,0.037899999999999996,8.27
2007-09-30,0.037160000000000006,5.85
2007-10-31,0.03823000000000001,-1.93
2007-11-30,0.039670000000000004,11
2007-12-31,0.04075,8.21
2008-01-31,0.03725,-13.92
2008-02-29,0.037939999999999995,1.3
2008-03-31,0.04099,11.94
2008-04-30,0.04409,3.33
2008-05-31,0.04704,11.83
2008-06-30,0.047810000000000005,7.91
2008-07-31,0.04868999999999999,-5.1
2008-08-31,0.05023999999999999,9.82
2008-09-30,0.05654,12.15
2008-10-31,0.060529999999999994,2.06
2008-11-30,0.06511,15.58
2008-12-31,0.07425999999999999,17.36
2009-01-31,0.08643,-1.75
2009-02-28,0.09356,8.43
2009-03-31,0.10162,20
2009-04-30,0.10715,8.86
2009-05-31,0.1131,17.78
2009-06-30,0.12059,15.4
2009-07-31,0.13111,5.42
2009-08-31,0.13533,14.04
2009-09-30,0.13841,15.23
2009-10-31,0.14598,9.63
2009-11-30,0.1481,17.7
2009-12-31,0.15222,21.48
2010-01-31,0.15669999999999998,2.73
2010-02-28,0.15891999999999998,10.65
2010-03-31,0.15342000000000003,14.5
2010-04-30,0.15183000000000002,7.27
2010-05-31,0.15041000000000002,16.36
2010-06-30,0.14956999999999998,14.56
2010-07-31,0.14793,3.78
2010-08-31,0.14739000000000002,13.5
2010-09-30,0.14628,14.12
2010-10-31,0.14464000000000002,7.99
2010-11-30,0.1463,19.36
2010-12-31,0.14220000000000002,17.38
2011-01-31,0.13434000000000001,-5.13
2011-02-28,0.13452,10.83
2011-03-31,0.13476,14.74
2011-04-30,0.13707,9.58
2011-05-31,0.133,12.29
2011-06-30,0.13144,13
2011-07-31,0.12658,-1.08
2011-08-31,0.12455,11.47
2011-09-30,0.12305999999999999,12.63
2011-10-31,0.12197000000000001,6.9
2011-11-30,0.11776,15.15
2011-12-31,0.11434,13.96
2012-01-31,0.11284000000000001,-6.63
2012-02-29,0.11340000000000001,11.39
2012-03-31,0.11353000000000002,14.87
2012-04-30,0.12356,19.61
2012-05-31,0.12673,15.46
2012-06-30,0.12538,11.65
2012-07-31,0.12532000000000001,-1.14
2012-08-31,0.12609,12.24
2012-09-30,0.12529,11.83
2012-10-31,0.12558,7.19
2012-11-30,0.12625999999999998,15.83
2012-12-31,0.12621999999999997,13.92
2013-01-31,0.12644,-6.41
2013-02-28,0.12361,8.56
2013-03-31,0.11957000000000001,10.83
2013-04-30,0.10914000000000001,9.18
2013-05-31,0.10554000000000001,11.86
2013-06-30,0.10487,10.98
2013-07-31,0.10627000000000003,0.26
2013-08-31,0.10493000000000002,10.9
2013-09-30,0.10337,10.27
2013-10-31,0.10394000000000002,7.76
2013-11-30,0.10379,15.68
2013-12-31,0.10089000000000001,11.02
2014-01-31,0.10153,-5.77
2014-02-28,0.10364,10.67
2014-03-31,0.10089999999999999,8.09
2014-04-30,0.10083,9.11
2014-05-31,0.10136,12.39
2014-06-30,0.10057,10.19
2014-07-31,0.10067,0.36
2014-08-31,0.10042000000000001,10.65
2014-09-30,0.10105,10.9
2014-10-31,0.10029,7
2014-11-30,0.09747,12.86
2014-12-31,0.09818,11.73
2015-01-31,0.09351000000000001,-10.44
2015-02-28,0.09007000000000001,7.23
2015-03-31,0.08910000000000001,7.12
2015-04-30,0.08794000000000002,7.95
2015-05-31,0.08591000000000001,10.36
2015-06-30,0.08564,9.92
2015-07-31,0.08372,-1.56
2015-08-31,0.08410000000000001,11.03
2015-09-30,0.08227000000000001,9.07
2015-10-31,0.08167000000000002,6.4
2015-11-30,0.08236,13.55
2015-12-31,0.07809999999999999,7.47
