date,value,_value
2007-07-31,190.82432999999997,190824.33
2007-08-31,191.91306,191913.06
2007-09-30,192.25829000000002,192258.29
2007-10-31,192.23545000000001,192235.45
2007-11-30,191.97384,191973.84
2007-12-31,191.78632000000002,191786.32
2008-01-31,189.25463,189254.63
2008-02-29,187.56625,187566.25
2008-03-31,186.05137,186051.37
2008-04-30,186.50042000000002,186500.42
2008-05-31,187.18082,187180.82
2008-06-30,184.84410999999997,184844.11
2008-07-31,183.18619,183186.19
2008-08-31,179.19947,179199.47
2008-09-30,174.76496,174764.96
2008-10-31,171.09888,171098.88
2008-11-30,166.21182000000002,166211.82
2008-12-31,163.80614000000003,163806.14
2009-01-31,160.60665,160606.65
2009-02-28,158.93143,158931.43
2009-03-31,157.3546,157354.6
2009-04-30,158.76899,158768.99
2009-05-31,160.80685999999997,160806.86
2009-06-30,162.41632,162416.32
2009-07-31,165.50884,165508.84
2009-08-31,167.35483,167354.83
2009-09-30,168.89927,168899.27
2009-10-31,170.02257,170022.57
2009-11-30,170.52238,170522.38
2009-12-31,171.87395999999998,171873.96
2010-01-31,171.85754999999997,171857.55
2010-02-28,172.61359,172613.59
2010-03-31,172.32901,172329.01
2010-04-30,174.30432000000002,174304.32
2010-05-31,175.24975,175249.75
2010-06-30,176.05963,176059.63
2010-07-31,177.9445,177944.5
2010-08-31,178.11632999999998,178116.33
2010-09-30,177.61992,177619.92
2010-10-31,175.6178,175617.8
2010-11-30,173.57004,173570.04
2010-12-31,173.417,173417
2011-01-31,171.84557,171845.57
2011-02-28,171.26382999999998,171263.83
2011-03-31,170.36848,170368.48
2011-04-30,172.92052999999999,172920.53
2011-05-31,172.0768,172076.8
2011-06-30,172.24862,172248.62
2011-07-31,174.45148,174451.48
2011-08-31,174.66435,174664.35
2011-09-30,174.24589,174245.89
2011-10-31,172.52585000000002,172525.85
2011-11-30,172.72075,172720.75
2011-12-31,172.16991000000002,172169.91
2012-01-31,171.55638000000002,171556.38
2012-02-29,171.49165,171491.65
2012-03-31,171.63754,171637.54
2012-04-30,173.84393,173843.93
2012-05-31,174.30879000000002,174308.79
2012-06-30,175.98004,175980.04
2012-07-31,176.93577,176935.77
2012-08-31,177.25613,177256.13
2012-09-30,176.66772,176667.72
2012-10-31,175.51918,175519.18
2012-11-30,175.85232000000002,175852.32
2012-12-31,175.53028,175530.28
2013-01-31,174.06401,174064.01
2013-02-28,174.30742999999998,174307.43
2013-03-31,175.31413,175314.13
2013-04-30,176.89962,176899.62
2013-05-31,177.7025,177702.5
2013-06-30,179.12614000000002,179126.14
2013-07-31,181.1189,181118.9
2013-08-31,182.55343,182553.43
2013-09-30,182.91671,182916.71
2013-10-31,182.10730999999998,182107.31
2013-11-30,183.08069,183080.69
2013-12-31,185.12454,185124.54
2014-01-31,185.06285,185062.85
2014-02-28,186.12519,186125.19
2014-03-31,186.64794,186647.94
2014-04-30,190.73937,190739.37
2014-05-31,192.72902,192729.02
2014-06-30,194.36159,194361.59
2014-07-31,197.08936,197089.36
2014-08-31,199.58087,199580.87
2014-09-30,199.90135999999998,199901.36
2014-10-31,199.48641,199486.41
2014-11-30,198.93716,198937.16
2014-12-31,199.53795000000002,199537.95
2015-01-31,199.02802,199028.02
2015-02-28,199.52151,199521.51
2015-03-31,199.43452,199434.52
2015-04-30,201.96812,201968.12
2015-05-31,204.17874,204178.74
2015-06-30,205.74653,205746.53
2015-07-31,209.20007999999999,209200.08
2015-08-31,211.39103,211391.03
2015-09-30,211.91569,211915.69
2015-10-31,212.26818,212268.18
2015-11-30,213.97337,213973.37
2015-12-31,215.0226,215022.6
2016-01-31,215.63794000000001,215637.94
2016-02-29,216.08279000000002,216082.79
2016-03-31,217.90137,217901.37
2016-04-30,219.18732999999997,219187.33
2016-05-31,223.03656,223036.56
2016-06-30,226.11477,226114.77
2016-07-31,227.08068,227080.68
2016-08-31,226.59268,226592.68
2016-09-30,226.76820999999998,226768.21
2016-10-31,226.72191,226721.91
2016-11-30,229.10027,229100.27
