date,value,_value
2004-01-01,,790707.6
2004-02-01,,790707.6
2004-03-01,,1057002
2004-04-01,,1270627.2
2004-05-01,,1454689
2004-06-01,,1654993.6
2004-07-01,,1792462
2004-08-01,,1917753.4
2004-09-01,,2056113.2
2004-10-01,,2169426.4
2004-11-01,,2280620.3
2004-12-01,,2575925.8
2005-01-01,11.717074680956658,883355.4
2005-02-01,11.717074680956658,883355.4
2005-03-01,16.177755576621422,1228001.2
2005-04-01,15.848188988871021,1471998.6
2005-05-01,23.77200899986183,1800497.8
2005-06-01,22.885254662011985,2033743.1
2005-07-01,16.229749919384627,2083374.1
2005-08-01,17.69869369023151,2257170.7
2005-09-01,19.441473358567997,2455851.9
2005-10-01,19.735027655236422,2597563.3
2005-11-01,19.849187521482648,2733304.9
2005-12-01,18.110579893256247,3042440.9
2006-01-01,27.92759290315087,1130055.3
2006-02-01,27.92759290315087,1130055.3
2006-03-01,25.684079136079024,1543402
2006-04-01,23.077447220398167,1811698.3
2006-05-01,13.30771967619177,2040103
2006-06-01,13.641103441236012,2311168.1
2006-07-01,18.510972177296424,2469026.9
2006-08-01,15.712847947211072,2611836.5
2006-09-01,13.359698115346447,2783946.3
2006-10-01,12.457571293835276,2921156.6
2006-11-01,11.928149691605945,3059337.6
2006-12-01,12.455758795511857,3421400
2007-01-01,17.228519701646462,1324747.1
2007-02-01,17.228519701646462,1324747.1
2007-03-01,19.325315115569374,1841669.3
2007-04-01,20.18406707121159,2177372.7
2007-05-01,20.580460888494358,2459965.6
2007-06-01,20.556760886410633,2786269.4
2007-07-01,21.52464195509576,3000476.1
2007-08-01,21.631522493846763,3176816.5
2007-09-01,20.79993784362867,3363005.4
2007-10-01,21.693482643142108,3554857.2
2007-11-01,22.105200158361068,3735610.3
2007-12-01,20.706693166540006,4129858.8
2008-01-01,31.057860024754902,1736185.2
2008-02-01,31.057860024754902,1736185.2
2008-03-01,25.97287145960462,2320003.7
2008-04-01,23.94889492276631,2698829.4
2008-05-01,22.85699035791395,3022239.7
2008-06-01,22.678122941019275,3418143
2008-07-01,21.934485663791822,3658615.1
2008-08-01,21.114848780217553,3847596.5
2008-09-01,20.372251260732444,4048125.31
2008-10-01,18.684682833392003,4219070.993
2008-11-01,17.719912218895008,4397557.166
2008-12-01,14.805756845730416,4741315.652
2009-01-01,15.296841604225172,2001766.7
2009-02-01,15.296841604225172,2001766.7
2009-03-01,14.602795676575855,2658789.1
2009-04-01,14.195273328503092,3081935.61
2009-05-01,15.681110932398902,3496160.46
2009-06-01,18.073113266472472,4035907.856
2009-07-01,17.31701104606494,4292177.881
2009-08-01,22.74709216519975,4722812.822
2009-09-01,24.69872485246757,5047960.642
2009-10-01,25.614778603939936,5299776.687
2009-11-01,25.721156935609464,5528659.746
2009-12-01,21.142121566556284,5743730.371
2010-01-01,46.2932224819206,2928449.012
2010-02-01,46.2932224819206,2928449.012
2010-03-01,35.27225329756316,3596603.926
2010-04-01,31.554044537614462,4054410.945
2010-05-01,29.345822674283077,4522137.509
2010-06-01,23.966954710375333,5003192.064
2010-07-01,25.06498951877898,5368011.817
2010-08-01,21.24741919318861,5726288.66
2010-09-01,20.09082116373601,6062137.387
2010-10-01,19.691621942485067,6343388.676
2010-11-01,20.101663008002372,6640012.297
2010-12-01,22.926451764669714,7060563.944
2011-01-01,33.911197460862596,3921521.139
2011-02-01,33.911197460862596,3921521.139
2011-03-01,31.54501350004922,4731153.12
2011-04-01,31.857845159797943,5346058.906
2011-05-01,32.16214124637758,5976553.762
2011-06-01,33.15699724854696,6662100.319
2011-07-01,32.99648092037723,7139266.812
2011-08-01,32.51345787028485,7588103.111
2011-09-01,32.571109856966366,8036642.815
2011-10-01,33.30358056085793,8455964.234
2011-11-01,33.51936920366218,8865702.534
2011-12-01,30.129756672025966,9187894.68
2012-01-01,31.64377934008632,5162438.635
2012-02-01,31.64377934008632,5162438.635
2012-03-01,23.10054253750299,5824075.159
2012-04-01,20.419289801966876,6437686.167
2012-05-01,18.404821889059754,7076527.837
2012-06-01,17.34609374920761,7817714.486
2012-07-01,16.734425151219575,8333982.073
2012-08-01,16.217654188384163,8818715.433
2012-09-01,15.982261829562214,9321080.112
2012-10-01,15.425892611456396,9760372.196
2012-11-01,14.462791843992632,10147930.637
2012-12-01,15.35718066154412,10598896.265
2013-01-01,15.32430444086044,5953546.448
2013-02-01,15.32430444086044,5953546.448
2013-03-01,16.805797543451657,6802857.439
2013-04-01,17.012214522261594,7532879.148
2013-05-01,16.782379782221998,8264137.614
2013-06-01,16.459185997445747,9104446.654
2013-07-01,15.74000592405643,9645751.345
2013-08-01,15.017356088442005,10143053.332
2013-09-01,13.801252886388662,10607505.95
2013-10-01,13.256522876558542,11054258.169
2013-11-01,16.01296186510385,11772914.9
2013-12-01,17.35987118843643,12438851.004
2014-01-01,14.591736464772772,6822272.256
2014-02-01,14.591736464772772,6822272.256
2014-03-01,10.76207125556963,7534985.804
2014-04-01,8.31674424468013,8159369.441
2014-05-01,8.372468215290297,8956049.909
2014-06-01,7.032238831546239,9744693.087
2014-07-01,4.550065176908199,10084639.318
2014-08-01,5.161397834203944,10666576.667
2014-09-01,5.13715977694079,11152430.479
2014-10-01,4.88317424604561,11594056.857
2014-11-01,2.4607195368412915,12062613.317
2014-12-01,0.426037830849149,12491845.215
2015-01-01,4.272849837436919,7113777.705
2015-02-01,4.272849837436919,7113777.705
2015-03-01,3.292058863180846,7783041.972
2015-04-01,1.5769499093085702,8288038.61
2015-05-01,-1.5683256058996602,8815589.885
