date,value,_value
2002-07-31,188.08542,188085.42
2002-08-31,191.97137,191971.37
2002-09-30,194.92092000000002,194920.92
2002-10-31,198.09059,198090.59
2002-11-30,201.69687,201696.87
2002-12-31,203.49672,203496.72
2003-01-31,206.46126,206461.26
2003-02-28,207.45477,207454.77
2003-03-31,207.18054999999998,207180.55
2003-04-30,207.20424,207204.24
2003-05-31,209.02804999999998,209028.05
2003-06-30,207.32639,207326.39
2003-07-31,210.27856,210278.56
2003-08-31,209.0436,209043.6
2003-09-30,210.68738000000002,210687.38
2003-10-31,213.53768,213537.68
2003-11-30,214.91177,214911.77
2003-12-31,216.9874,216987.4
2004-01-31,218.09216,218092.16
2004-02-29,220.88685,220886.85
2004-03-31,222.98056,222980.56
2004-04-30,224.9769,224976.9
2004-05-31,225.77686,225776.86
2004-06-30,228.46329999999998,228463.3
2004-07-31,229.74878,229748.78
2004-08-31,230.87125,230871.25
2004-09-30,231.7139,231713.9
2004-10-31,231.10733,231107.33
2004-11-30,234.33967,234339.67
2004-12-31,230.16345,230163.45
2005-01-31,231.69789,231697.89
2005-02-28,232.51781,232517.81
2005-03-31,232.95244,232952.44
2005-04-30,234.48343,234483.43
2005-05-31,234.15610999999998,234156.11
2005-06-30,234.24479,234244.79
2005-07-31,233.10657999999998,233106.58
2005-08-31,233.79086999999998,233790.87
2005-09-30,234.16871,234168.71
2005-10-31,233.12501999999998,233125.02
2005-11-30,236.57231,236572.31
2005-12-31,238.50472,238504.72
2006-01-31,239.20954999999998,239209.55
2006-02-28,240.36351000000002,240363.51
2006-03-31,243.13363,243133.63
2006-04-30,244.71609,244716.09
2006-05-31,246.00114000000002,246001.14
2006-06-30,249.78317,249783.17
2006-07-31,248.42513,248425.13
2006-08-31,252.20739,252207.39
2006-09-30,254.21660999999997,254216.61
2006-10-31,257.69644,257696.44
2006-11-30,259.22026999999997,259220.27
2006-12-31,264.75215999999995,264752.16
2007-01-31,266.95453000000003,266954.53
2007-02-28,272.01547999999997,272015.48
2007-03-31,275.16956,275169.56
2007-04-30,278.19612,278196.12
2007-05-31,280.91387,280913.87
2007-06-30,284.28077,284280.77
2007-07-31,289.38589,289385.89
2007-08-31,292.7257,292725.7
2007-09-30,294.28692,294286.92
2007-10-31,296.80311,296803.11
2007-11-30,298.3877,298387.7
2007-12-31,298.368,298368
2008-01-31,297.69883000000004,297698.83
2008-02-29,296.99221,296992.21
2008-03-31,295.41158,295411.58
2008-04-30,293.97146999999995,293971.47
2008-05-31,293.20058,293200.58
2008-06-30,288.60964,288609.64
2008-07-31,283.34502000000003,283345.02
2008-08-31,276.64360999999997,276643.61
2008-09-30,271.93523999999996,271935.24
2008-10-31,265.26820000000004,265268.2
2008-11-30,260.00545999999997,260005.46
2008-12-31,254.67145000000002,254671.45
2009-01-31,252.36053,252360.53
2009-02-28,251.67692000000002,251676.92
2009-03-31,249.68399,249683.99
2009-04-30,245.48861,245488.61
2009-05-31,248.07307,248073.07
2009-06-30,252.4207,252420.7
2009-07-31,252.59932,252599.32
2009-08-31,256.85828,256858.28
2009-09-30,262.53128000000004,262531.28
2009-10-31,266.95427,266954.27
2009-11-30,268.43571000000003,268435.71
2009-12-31,270.80574,270805.74
2010-01-31,278.86487,278864.87
2010-02-28,280.76140999999996,280761.41
2010-03-31,283.30947,283309.47
2010-04-30,281.9,281900
2010-05-31,279.56077,279560.77
2010-06-30,283.23565,283235.65
2010-07-31,285.20216999999997,285202.17
2010-08-31,284.98505,284985.05
2010-09-30,284.63025,284630.25
2010-10-31,284.22472,284224.72
2010-11-30,283.93162,283931.62
2010-12-31,285.69196,285691.96
2011-01-31,287.18624,287186.24
2011-02-28,287.62440999999995,287624.41
2011-03-31,290.59832,290598.32
2011-04-30,293.67449,293674.49
2011-05-31,282.40609,282406.09
2011-06-30,284.57779999999997,284577.8
2011-07-31,288.18539000000004,288185.39
2011-08-31,288.8175,288817.5
2011-09-30,289.66562,289665.62
2011-10-31,290.35586,290355.86
2011-11-30,292.60153,292601.53
2011-12-31,292.20794,292207.94
2012-01-31,293.85251,293852.51
2012-02-29,295.04252,295042.52
2012-03-31,294.53441,294534.41
2012-04-30,298.50208000000003,298502.08
2012-05-31,301.70752000000005,301707.52
2012-06-30,305.38516999999996,305385.17
2012-07-31,301.11634999999995,301116.35
2012-08-31,303.41315999999995,303413.16
2012-09-30,302.59613,302596.13
2012-10-31,308.3965,308396.5
